category,brand,name,price,avg_rating,num_ratings
Fragrance,Miu Miu,Fleur de Lait Eau de Parfum,$37.00 - $172.00,4.7,2584.0
Fragrance,Versace,Crystal Emerald Eau de Parfum,$38.00 - $148.00,3.7,26.0
Fragrance,Valentino,Uomo Born In Roma Coral Fantasy Eau de Toilette,$110.00 - $136.00,4.7,1302.0
Fragrance,Snif,Milk + Cereal Layering Bundle,$79.00,4.3,7.0
Fragrance,Marc Jacobs,Daisy Wild Eau de Parfum,$37.00 - $165.00,4.5,1072.0
Fragrance,Ralph Lauren,Ralph's Club New York Eau de Parfum,$35.00 - $140.00,4.8,914.0
Fragrance,Versace,Dylan Purple Pour Femme Eau de Parfum,$38.00 - $148.00,3.9,355.0
Fragrance,CHANEL,CHANCE EAU SPLENDIDE Eau de Parfum Spray,$115.00 - $185.00,4.7,582.0
Fragrance,NOYZ,Only Human Mylk de Parfum,$95.00,4.8,80.0
Fragrance,Lancôme,La Vie Est Belle L'Elixir Eau de Parfum,$36.00 - $172.00,4.7,392.0
Fragrance,Gucci,Flora Gorgeous Orchid Eau de Parfum,$40.00 - $181.00,4.7,2433.0
Fragrance,Moroccanoil,L'Originale Eau de Parfum,$35.00 - $142.00,4.4,60.0
Fragrance,Carolina Herrera,Bad Boy Cobalt Eau de Parfum,$39.00 - $160.00,4.6,434.0
Fragrance,DAISE,Fragrance Body Mist,$6.99,4.5,480.0
Fragrance,Valentino,Born in Roma Uomo Extradose Parfum,$145.00 - $185.00,4.7,1695.0
Fragrance,Lancôme,Idôle Peach 'N Roses Eau de Parfum,$34.00 - $149.00,4.5,566.0
Fragrance,Squishmallows Fragrances,Pink Possibilities,$25.00 - $58.00,4.5,145.0
Fragrance,Marc Jacobs,Daisy Eau de Toilette,$37.00 - $195.00,4.7,6792.0
Fragrance,Nemat,Vanilla Musk Fragrance Oil Roll-On,$20.99,4.4,215.0
Fragrance,Yves Saint Laurent,Y Eau de Toilette,$115.00 - $136.00,4.8,2923.0
Fragrance,Viktor&Rolf,Flowerbomb Eau de Parfum,$35.00 - $245.00,4.8,10374.0
Fragrance,Jimmy Choo,I Want Choo Eau de Parfum,$35.00 - $150.00,4.5,2322.0
Fragrance,FENTY SKIN body,Allover Body Mist Mini,$20.00,4.5,53.0
Fragrance,Jean Paul Gaultier,Le Beau Eau de Toilette,$37.00 - $138.00,4.6,407.0
Fragrance,ARMANI,My Way Eau de Parfum,$37.00 - $170.00,4.7,9517.0
Fragrance,Carolina Herrera,Very Good Girl Eau de Parfum,$39.00 - $184.00,4.4,503.0
Fragrance,Carolina Herrera,Good Girl Blush Elixir,$112.00 - $192.00,4.3,388.0
Fragrance,Nemat,Amber Eau de Parfum,$20.99 - $59.99,3.3,258.0
Fragrance,Jean Paul Gaultier,Le Beau Le Parfum,$40.00 - $169.00,4.5,10.0
Fragrance,CHANEL,COCO MADEMOISELLE Eau de Parfum Intense Spray,$162.00 - $195.00,4.5,160.0
Fragrance,Dior,J'adore Intense Parfum,$122.00 - $184.00,4.7,1306.0
Fragrance,CHANEL,CHANCE EAU FRAÎCHE Eau de Parfum Spray,$115.00 - $185.00,4.4,46.0
Fragrance,Jean Paul Gaultier,Le Beau Paradise Garden Eau de Parfum,$37.00 - $159.00,4.5,331.0
Fragrance,Carolina Herrera,Very Good Girl Glam Eau de Parfum,$39.00 - $184.00,4.4,590.0
Fragrance,Coach,Floral Eau de Parfum,$35.00 - $129.00,4.5,1897.0
Fragrance,Gucci,Flora Gorgeous Gardenia Eau de Parfum Intense,$40.00 - $190.00,4.7,791.0
Fragrance,Azzaro,The Most Wanted Parfum,$120.00 - $145.00,4.7,4029.0
Fragrance,Yves Saint Laurent,Men's Mini Cologne Duo Set,$40.00,3.5,25.0
Fragrance,Marc Jacobs,Perfect Absolute Eau de Parfum,$37.00 - $170.00,4.5,760.0
Fragrance,Rabanne,1 Million Lucky Eau de Toilette,$126.00,4.6,453.0
Fragrance,Beauty Finds by ULTA Beauty,Her Signature Scents,$24.00,,
Fragrance,Dolce&Gabbana,Devotion Eau de Parfum,$38.00 - $147.00,4.2,448.0
Fragrance,Yves Saint Laurent,Libre Flower & Flames Eau de Parfum Florale,$38.00 - $180.00,4.7,1848.0
Fragrance,Carolina Herrera,Bad Boy Cobalt Absolute Eau de Parfum,$39.00 - $168.00,4.7,151.0
Fragrance,Marc Jacobs,Perfect and Daisy Wild 2-Piece Mini Gift Set,$34.00,4.6,58.0
Fragrance,Marc Jacobs,Daisy Love Eau de Toilette,$32.00 - $142.00,4.7,6792.0
