category,brand,name,price,avg_rating,num_ratings
Makeup,Clinique,High Impact Shadow Play Eye Shadow + Definer,$26.25,3.3,259.0
Makeup,Morphe,Continuous Prep & Set Setting Mist+,$15.00 - $27.00,4.6,685.0
Makeup,Clinique,Blended Face Loose Setting Powder,$27.75,4.5,1409.0
Makeup,ILIA,Eye Stylus Shadow Stick - Long-Lasting Cream Eyeshadow,$33.00,4.7,773.0
Makeup,ULTA Beauty Collection,Cream Eye Shadow Stick,$10.50,4.2,1214.0
Makeup,Milani,Cheek Kiss Cream Bronzer,$13.99,4.5,262.0
Makeup,Rare Beauty,Soft Pinch Luminous Powder Blush,$27.00,4.8,607.0
Makeup,e.l.f. Cosmetics,Cream Glide Lip Liner,$3.00,4.7,3584.0
Makeup,MAC,Powder Kiss Hazy Matte Lipstick,$27.00,4.7,632.0
Makeup,IT Cosmetics,CC+ Cream Illumination SPF 50+,$39.00,4.3,7080.0
Makeup,Benefit Cosmetics,"Precisely, My Brow Tinted Eyebrow Wax",$28.00,4.8,2809.0
Makeup,Maybelline,Super Stay Up to 30HR Wear Lumi-Matte Longwear Foundation,$15.99,4.2,649.0
Makeup,bareMinerals,ORIGINAL Talc-Free Pressed Powder Foundation Mineral SPF 15,$39.50,4.6,904.0
Makeup,FENTY BEAUTY by Rihanna,Trace'd Out Pencil Lip Liner,$22.00,4.2,386.0
Makeup,OPI,xPRESS/ON Spring Collection,$13.99 - $16.99,3.4,17.0
Makeup,The Ordinary,"Multi-Peptide Lash and Brow Serum for Thicker, Fuller Looking Lashes & Brows",$14.90,3.8,1251.0
Makeup,Morphe,M132 Angled Concealer Brush,$11.00,4.8,118.0
Makeup,Urban Decay Cosmetics,All Nighter Waterproof Glow Setting Spray,$18.00 - $34.00,4.7,973.0
Makeup,Lancôme,Teint Idôle Ultra Wear All Over Concealer,$32.00,4.6,6277.0
Makeup,Lancôme,Le Stylo Waterproof Long-Lasting Eyeliner Pencil,$29.00,4.6,1495.0
Makeup,Maybelline,Instant Age Rewind Eraser Dark Circle Treatment Concealer,$12.99,4.2,11351.0
Makeup,Rare Beauty,Perfect Strokes Universal Volumizing Mascara,$24.00,4.7,1721.0
Makeup,NYX Professional Makeup,Lip Lingerie XXL Long-Lasting Matte Liquid Lipstick,$11.00,4.2,1384.0
Makeup,Tarte,Go With The Faux Freckle Stamp,$26.00,3.6,46.0
