category,brand,name,price,avg_rating,num_ratings
Wellness,Moon,Cordless Water Flosser,$69.99,1.0,1.0
Wellness,Tweezerman,Stainless Steel Gua Sha,$25.50,4.5,123.0
Wellness,Kitsch,Black Satin Sleep Hair Scrunchies,$8.00,4.9,2121.0
Wellness,NuFACE,TRINITY+ Microcurrent Kit with Effective Lip & Eye Attachment,$495.00,4.4,322.0
Wellness,DONNA'S RECIPE,Strawberry Biotin Hair Vitamin Gummies,$25.00,4.5,75.0
Wellness,OLLY,Women's Multivitamin Gummy Supplement with Biotin,$15.99,4.5,4.0
Wellness,SACHEU,Dual-Sided Stainless Steel Beauty Roller,$35.00,4.9,1452.0
Wellness,Moon Juice,Magnesi-Om Sleep Supplement with Melatonin,$49.00,4.8,12.0
Wellness,BLUME,Meltdown Gel Cream for Acne-Prone Skin,$28.00,4.7,155.0
Wellness,LIQUID I.V.,Hydration Multiplier Electrolyte Drink Mix Sugar Free White Peach,$7.99 - $20.99,4.8,111.0
Wellness,Foria,The Teaser Intimacy Kit,$38.00,4.4,33.0
Wellness,Rael,Hormone Balance Supplement,$24.99,4.2,131.0
Wellness,The Nue Co. ,First Milk Comfort Gourmand Eau de Parfum,$38.00 - $125.00,4.7,19.0
Wellness,Vital Proteins,Hydrolyzed Collagen Peptides Unflavored Powder,$15.00,5.0,3.0
Wellness,LUV SCRUB,Mesh Body Exfoliator - Luvender,$18.00,4.6,28.0
Wellness,The Honey Pot Company,Prebiotic Feminine Cleansing Wipes,$11.99,4.8,33.0
Wellness,Luna Daily,The Fragrance Free Everywhere Spray-To-Wipe,$12.00 - $18.00,4.7,337.0
Wellness,Apothékary,Blue Burn Metabolic & Weight Support Tincture,$25.00 - $39.00,4.6,564.0
Wellness,Hum Nutrition,Flatter Me Digestive Enzymes for Fast Bloating Relief,$26.99,4.6,2515.0
Wellness,Medicine Mama ,VMAGIC Lips Stick,$19.99,4.8,483.0
Wellness,Luna Daily,The Cooling Everywhere Spray-To-Wipe,$12.00 - $18.00,4.7,337.0
Wellness,Luna Daily,The Hydrating Everywhere Spray-To-Wipe,$12.00 - $18.00,4.7,337.0
Wellness,Skin Gym,Face Tape,$25.00,4.2,31.0
Wellness,NEOM Wellbeing,Perfect Night's Sleep Magnesium Body Butter,$43.00,3.7,20.0
Wellness,Grüns,Nütrops Functional Nootropics Mushroom Gummies Supplement,$8.99 - $29.99,,
Wellness,Moon,Platinum Whitening Toothpaste with Fluoride,$14.99,4.3,215.0
Wellness,Pixi,FortifEYE Toning Eye Patches with Collagen and Peptides,$24.00,4.2,106.0
Wellness,BeautyBio,Get That Glow GloPRO Facial Microneedling Discovery Set,$99.50,4.6,487.0
Wellness,GuruNanda,Farmed Mint Oil Pulling Oral Rinse with Essential Oils & Vitamins,$14.99,3.9,8.0
Wellness,Milk + Honey,Extra Strength Deodorant,$18.00,3.9,344.0
Wellness,Saje Natural Wellness,Extra Strength Pain-Relieving Oil Blend,$68.00,4.1,49.0
Wellness,OSEA,Vagus Nerve Calming Oil,$48.00,4.7,130.0
Wellness,Love Wellness,ENERGY Quick Melt Strips,$12.99,3.8,25.0
Wellness,Shiseido,Benefiance WrinkleResist24 Pure Retinol Express Smoothing Eye Mask,$75.00,4.6,622.0
Wellness,Origins,Peace of Mind On-the-Spot Relief,$19.00,4.7,383.0
Wellness,Pacifica,Eye Bright Undereye Vitamin C Spot Serum Mask,$5.00,4.2,820.0
Wellness,MOMENTUM ,Longevity Shake Chocolate,$7.00 - $80.00,4.0,9.0
Wellness,Fur,Moisturizing Shave Cream,$34.00,4.9,157.0
Wellness,Unbound,Puff Compact Suction Vibrator,$48.00,4.5,2735.0
Wellness,Love Wellness,SLEEP Quick Melt Strips,$12.99,4.4,14.0
Wellness,Lemme,Focus: Concentration Gummies,$30.00,4.2,569.0
Wellness,OLLY,Sleep Support Gummy Supplement with Melatonin,$15.99,4.3,2075.0
Wellness,Heritage Store,Castor Oil Roll-On Treatment,$9.99,,
Wellness,Bloom,Energy Sticks,$10.42,4.4,5.0
Wellness,LIQUID I.V.,Hydration Multiplier Electrolyte Drink Mix Strawberry,$6.99 - $19.99,4.9,597.0
Wellness,Pacifica,Reusable Silicone Under Eye Mask,$15.00,4.1,187.0
Wellness,Moon,The Electric Toothbrush 5 Sonic Modes,$69.99,4.7,435.0
Wellness,Smile Makers,The Firefighter Clitoral Vibrator,$64.90,4.7,167.0
Wellness,Slip,Pure Silk Turban Gift Set - Fern,$90.00,,
Wellness,Grüns,Sugar Free Functional Nootropics Mushroom Gummies Supplement,$29.99,,
Wellness,COSRX,Advanced Snail Hydrogel Eye Patch,$28.00,4.7,89.0
Wellness,Fur,KP Body Scrub,$39.00,4.8,151.0
Wellness,Scarlet by RedDrop,Period Kit,$14.99,5.0,6.0
Wellness,Rael,Regular Organic Cotton Cover Pads With Wings,$8.49,4.4,13.0
Wellness,Love Wellness,Flora Power: Probiotic Vaginal Suppositories,$17.99,4.3,677.0
Wellness,Lemme,Smooth: Cellulite Support & Skin Smoothing Capsules,$40.00,4.3,264.0
Wellness,Revive Collagen,Enhanced Plus Liquid Collagen Drink,$59.99,4.6,135.0
Wellness,Lemme,Immunity: Daily Wellness Gummies,$30.00,5.0,1.0
Wellness,DERMA E,Retinol Line Smoothing Hydro Gel Patches,$17.00 - $31.00,4.3,15.0
Wellness,GuruNanda,Hypoallergenic Pink Night Tape + Travel Case,$19.99,3.8,12.0
Wellness,Moon,Stain Removal Teeth Whitening Pen,$29.99,4.0,1842.0
Wellness,The Nue Co. ,Functional Fragrance Discovery Set,$45.00,4.3,3.0
Wellness,Saje Natural Wellness,Sleep Well Restful Sleep Oil Blend,$36.00,4.3,116.0
Wellness,NEOM Wellbeing,Perfect Night's Sleep Mist,$23.00 - $39.00,4.5,4.0
Wellness,I Dew Care,Let's Get Sheet Faced Sheet Mask Set,$27.00,4.7,383.0
Wellness,Saje Natural Wellness,Sleep Well Restful Sleep Kit,$52.00,4.4,16.0
Wellness,Moon Juice,SuperHair Daily Hair Nutrition Supplement,$66.00,4.7,636.0
Wellness,clöud café,Strawberry Matcha Latte Collagen-Infused Beauty Booster,$14.00,5.0,424.0
Wellness,Foria,Intimacy Sex Oil with CBD,$36.00,4.1,158.0
Wellness,The Nue Co. ,Forest Lungs De-Stress Eau de Parfum,$38.00 - $125.00,4.8,568.0
Wellness,Solawave,Bye Acne: 3 Minute Blue + Red Light Acne Treatment,$69.00,4.3,56.0
Wellness,The Honey Pot Company,"Organic Cotton Regular, BPA-Free Applicator Tampons",$7.99,3.7,6.0
Wellness,Bloom,Greens and Superfoods Powder,$29.99 - $31.99,3.3,3.0
Wellness,Playground,Miracle Melts Deeply Hydrating Vaginal Inserts,$49.00,,
Wellness,Love Wellness,Sparkle Fiber: Regularity Capsules,$24.99,4.8,2953.0
Wellness,Medicine Mama ,VMAGIC Vulva Wash,$16.99,4.9,383.0
Wellness,Pacifica,Vegan Collagen Hydrate & Plump Face Mask,$5.00,3.8,38.0
Wellness,Truly,Cooka Cleansing Wash For Pubic Hair And Skin,$32.00,4.6,40.0
Wellness,Pacifica,Glow Baby Vitamin C Brightening Facial Mask,$5.00,3.5,38.0
Wellness,Rael,Vaginal Health Probiotic,$24.99,4.5,99.0
Wellness,PMD,Personal Microderm Classic - Microdermabrasion Tool,$159.00,4.4,698.0
Wellness,Bushbalm,Exfoliating Dark Spot Scrub,$23.00,4.1,79.0
Wellness,OSEA,Vagus Nerve Pillow Mist,$38.00,4.3,131.0
Wellness,NEST New York,Himalayan Salt & Rosewater Reed Diffuser,$65.00,4.3,8.0
Wellness,MONDAY Haircare,Hair Gummies with Biotin & Vitamin C+E For Thicker Stronger Hair,$13.99,4.3,83.0
Wellness,Therabody,Theragun Mini 3rd Generation Portable Massage Gun,$219.99,5.0,23.0
Wellness,Pacifica,Chill Baby Cooling Cryo Globes,$20.00,4.1,21.0
Wellness,Rael,Pain Relief Roll-On for Cramps,$13.99,4.2,17.0
Wellness,Smile Makers,The Billionaire Beginner's Vibrator,$64.90,4.7,131.0
Wellness,Smile Makers,The Tennis Pro G-Spot Vibrator,$64.90,4.8,107.0
Wellness,Love Wellness,CALM Quick Melt Strips,$12.99,4.5,14.0
Wellness,Saje Natural Wellness,All-Natural Shower Steamers,$22.00,4.7,34.0
Wellness,Nemat,The Vanilla Musk Perfume Layering Kit,$64.99,,
Wellness,The Nue Co. ,Water Therapy Calm Eau de Parfum,$38.00 - $125.00,4.8,59.0
Wellness,The Good Patch,B12 Awake Plant-Based Wellness Patch,$9.99,4.4,1478.0
Wellness,NEST New York,Himalayan Salt & Rosewater Classic Candle,$50.00,5.0,3.0
Wellness,Patchology,Serve Chilled Cool Crush Hydrogel Mask,$12.00,,
Wellness,arrae,Tone: Creatine Body Composition Mixed Berry Gummies,$34.99,4.8,1247.0
Wellness,PÜR Minerals,PUR Mellow Eyes Hemp Hydrogel Eye Patches,$34.00,4.4,1508.0
Wellness,Saje Natural Wellness,Pain Release Joint and Arthritis Cream,$42.00,4.6,29.0
Wellness,SeroVital,Hair Regeneres Advanced Dietary Supplement,$79.00,4.6,303.0
Wellness,Playground,Free Love Extra-Gentle Water-Based Personal Lubricant,$18.00,,
Wellness,Saje Natural Wellness,Stress Release Soothing Oil Blend Roll-On,$36.00,4.7,78.0
Wellness,Love Wellness,Travel Size pH Balanced Cleanser: Vulva Cleanser,$4.99,4.7,71.0
Wellness,Pacifica,Stress Rehab Coconut & Caffeine Facial Mask,$5.00,3.9,303.0
Wellness,Kitsch,Terracotta Recycled Plastic Ice Roller,$18.00,4.9,252.0
